urllib3.connectionpool:DEBUG:2022-10-17 19:31:49,414:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:07,232:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:07,485:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:07,489:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:07,565:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 20:13:07,568:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:07,855:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 20:13:07,858:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:07,938:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 20:13:07,941:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,186:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,190:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,458:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,461:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,602:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,605:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,660:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,663:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,741:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 413
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,745:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,809:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,813:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,882:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,885:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,937:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:13:08,940:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,074:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,077:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,147:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,150:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,277:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,280:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,355:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,358:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,488:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,492:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,565:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,568:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,716:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 418
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,719:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,786:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,790:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,916:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 412
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,919:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,975:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:13:09,978:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,075:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,079:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,152:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,155:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,232:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,235:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,294:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,297:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,430:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 414
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,433:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,489:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,493:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,569:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,572:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,629:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,632:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,853:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,856:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,911:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:13:10,915:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,018:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 412
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,022:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,075:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,078:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,183:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,187:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,238:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,241:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,318:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 413
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,321:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,389:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,393:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,504:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,507:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,559:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,562:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,660:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,663:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,914:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:13:11,917:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,035:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,039:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,110:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,113:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,200:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 412
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,203:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,288:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,291:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,401:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,404:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,461:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,464:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,605:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,608:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,661:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,664:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,762:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,765:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,828:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,831:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,920:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 20:13:12,924:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,172:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,175:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,265:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 418
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,268:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,321:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,325:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,410:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 413
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,414:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,473:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,477:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,575:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,578:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,673:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,676:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,804:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,807:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,863:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,866:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,937:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 20:13:13,940:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:14,008:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 20:13:14,011:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:13:14,115:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 20:55:52,043:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:55:55,387:https://www.bestbuy.com:443 "GET /site/martinlogan-motion-4-90-watt-passive-2-way-center-channel-speaker-gloss-black/5870730.p?skuId=5870730&intl=nosplash HTTP/1.1" 200 None
urllib3.connectionpool:DEBUG:2022-10-17 20:55:55,624:Starting new HTTPS connection (1): www.amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:55:56,044:https://www.amazon.com:443 "GET /JVC-EXOFIELD-Personal-Multi-Channel-Surround/dp/B0899NS7NV/ref=sr_1_19?qid=1665223097&rnid=9977442011&s=electronics&sr=1-19 HTTP/1.1" 200 None
urllib3.connectionpool:DEBUG:2022-10-17 20:55:57,709:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:55:58,036:https://m.media-amazon.com:443 "GET /images/W/IMAGERENDERING_521856-T2/images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 636
urllib3.connectionpool:DEBUG:2022-10-17 20:55:58,062:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:55:58,188:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
PIL.Image:DEBUG:2022-10-17 20:55:58,190:Importing BlpImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,191:Importing BmpImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,191:Importing BufrStubImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,192:Importing CurImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,193:Importing DcxImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,195:Importing DdsImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,196:Importing EpsImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,247:Importing FitsImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,248:Importing FitsStubImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,249:Importing FliImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,250:Importing FpxImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,251:Image: failed to import FpxImagePlugin: No module named 'olefile'
PIL.Image:DEBUG:2022-10-17 20:55:58,251:Importing FtexImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,252:Importing GbrImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,253:Importing GifImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,253:Importing GribStubImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,254:Importing Hdf5StubImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,255:Importing IcnsImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,257:Importing IcoImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,258:Importing ImImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,259:Importing ImtImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,260:Importing IptcImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,261:Importing JpegImagePlugin
PIL.Image:DEBUG:2022-10-17 20:55:58,261:Importing Jpeg2KImagePlugin
